Bundesland,Altersgruppe,Meldedatum,Kalenderjahr,Kalenderwoche,Neuerkrankung,Hospitalisierung,index,population
Bremen,15-34,2021-10-31,2021,43,175,7,96,172904
Bremen,35-59,2021-10-31,2021,43,230,11,96,225427
Bremen,60-79,2021-10-31,2021,43,65,8,96,140249
Bremen,80+,2021-10-31,2021,43,13,4,96,47379
Hamburg,00-04,2021-10-31,2021,43,100,1,96,99224
Hamburg,05-14,2021-10-31,2021,43,450,0,96,166713
Hamburg,15-34,2021-10-31,2021,43,687,3,96,493650
Hamburg,35-59,2021-10-31,2021,43,728,18,96,654824
Hamburg,60-79,2021-10-31,2021,43,246,31,96,325912
Hamburg,80+,2021-10-31,2021,43,132,26,96,112515
Hessen,00-04,2021-10-31,2021,43,208,9,96,304428
Hessen,05-14,2021-10-31,2021,43,1583,4,96,579964
Hessen,15-34,2021-10-31,2021,43,2469,50,96,1469929
Hessen,35-59,2021-10-31,2021,43,2767,108,96,2193749
Hessen,60-79,2021-10-31,2021,43,804,108,96,1320559
Hessen,80+,2021-10-31,2021,43,311,119,96,422139
Mecklenburg-Vorpommern,00-04,2021-10-31,2021,43,40,0,96,66216
Mecklenburg-Vorpommern,05-14,2021-10-31,2021,43,439,2,96,140750
Mecklenburg-Vorpommern,15-34,2021-10-31,2021,43,384,5,96,295487
Mecklenburg-Vorpommern,35-59,2021-10-31,2021,43,593,24,96,554265
Mecklenburg-Vorpommern,60-79,2021-10-31,2021,43,182,23,96,420800
Mecklenburg-Vorpommern,80+,2021-10-31,2021,43,67,28,96,133378
Niedersachsen,00-04,2021-10-31,2021,43,199,6,96,380629
Niedersachsen,05-14,2021-10-31,2021,43,798,1,96,724185
Niedersachsen,15-34,2021-10-31,2021,43,2010,29,96,1803724
Niedersachsen,35-59,2021-10-31,2021,43,2427,78,96,2728615
Niedersachsen,60-79,2021-10-31,2021,43,824,77,96,1769714
Niedersachsen,80+,2021-10-31,2021,43,271,74,96,580572
Nordrhein-Westfalen,00-04,2021-10-31,2021,43,579,24,96,875319
Nordrhein-Westfalen,05-14,2021-10-31,2021,43,4537,19,96,1649725
Nordrhein-Westfalen,15-34,2021-10-31,2021,43,5723,119,96,4197591
Nordrhein-Westfalen,35-59,2021-10-31,2021,43,6570,271,96,6141151
Nordrhein-Westfalen,60-79,2021-10-31,2021,43,2303,305,96,3823400
Nordrhein-Westfalen,80+,2021-10-31,2021,43,814,280,96,1262725
Rheinland-Pfalz,00-04,2021-10-31,2021,43,175,4,96,195044
Rheinland-Pfalz,05-14,2021-10-31,2021,43,850,4,96,366538
Rheinland-Pfalz,15-34,2021-10-31,2021,43,1203,26,96,916852
Rheinland-Pfalz,35-59,2021-10-31,2021,43,1463,57,96,1404114
Rheinland-Pfalz,60-79,2021-10-31,2021,43,508,55,96,923831
Rheinland-Pfalz,80+,2021-10-31,2021,43,188,68,96,293640
Saarland,00-04,2021-10-31,2021,43,25,0,96,41350
Saarland,05-14,2021-10-31,2021,43,115,0,96,80000
Saarland,15-34,2021-10-31,2021,43,194,3,96,212117
Saarland,35-59,2021-10-31,2021,43,264,6,96,330038
Saarland,60-79,2021-10-31,2021,43,83,4,96,243324
Saarland,80+,2021-10-31,2021,43,35,4,96,78108
Sachsen,00-04,2021-10-31,2021,43,244,2,96,180790
Sachsen,05-14,2021-10-31,2021,43,1380,3,96,366870
Sachsen,15-34,2021-10-31,2021,43,3052,35,96,785543
Sachsen,35-59,2021-10-31,2021,43,4982,114,96,1357685
Sachsen,60-79,2021-10-31,2021,43,1930,190,96,1009578
Sachsen,80+,2021-10-31,2021,43,760,219,96,361502
Sachsen-Anhalt,00-04,2021-10-31,2021,43,71,1,96,87877
Sachsen-Anhalt,05-14,2021-10-31,2021,43,516,1,96,182524
Sachsen-Anhalt,15-34,2021-10-31,2021,43,680,12,96,394869
Sachsen-Anhalt,35-59,2021-10-31,2021,43,1092,33,96,745827
Sachsen-Anhalt,60-79,2021-10-31,2021,43,439,53,96,585321
Sachsen-Anhalt,80+,2021-10-31,2021,43,229,63,96,191330
Schleswig-Holstein,00-04,2021-10-31,2021,43,105,0,96,129800
Schleswig-Holstein,05-14,2021-10-31,2021,43,432,1,96,261702
Schleswig-Holstein,15-34,2021-10-31,2021,43,554,18,96,627902
Schleswig-Holstein,35-59,2021-10-31,2021,43,720,31,96,1006281
Schleswig-Holstein,60-79,2021-10-31,2021,43,218,19,96,663225
Schleswig-Holstein,80+,2021-10-31,2021,43,96,17,96,220518
Thueringen,00-04,2021-10-31,2021,43,137,5,96,87718
Thueringen,05-14,2021-10-31,2021,43,1146,5,96,184533
Thueringen,15-34,2021-10-31,2021,43,1606,14,96,386793
Thueringen,35-59,2021-10-31,2021,43,2555,72,96,720476
Thueringen,60-79,2021-10-31,2021,43,840,131,96,558709
Thueringen,80+,2021-10-31,2021,43,396,149,96,179123
Baden-Wuerttemberg,00-04,2021-11-07,2021,44,606,17,97,549986
Baden-Wuerttemberg,05-14,2021-11-07,2021,44,4038,13,97,1014378
Baden-Wuerttemberg,15-34,2021-11-07,2021,44,8104,89,97,2678250
Baden-Wuerttemberg,35-59,2021-11-07,2021,44,10313,273,97,3822725
Baden-Wuerttemberg,60-79,2021-11-07,2021,44,3091,350,97,2286835
Baden-Wuerttemberg,80+,2021-11-07,2021,44,875,255,97,751989
Bayern,00-04,2021-11-07,2021,44,935,22,97,650503
Bayern,05-14,2021-11-07,2021,44,5738,15,97,1157241
Bayern,15-34,2021-11-07,2021,44,14421,118,97,3103465
Bayern,35-59,2021-11-07,2021,44,17035,441,97,4601435
Bayern,60-79,2021-11-07,2021,44,5600,523,97,2743938
Bayern,80+,2021-11-07,2021,44,1934,548,97,871866
Berlin,00-04,2021-11-07,2021,44,290,6,97,191397
Berlin,05-14,2021-11-07,2021,44,1831,7,97,332599
Berlin,15-34,2021-11-07,2021,44,2190,23,97,947650
Berlin,35-59,2021-11-07,2021,44,2481,55,97,1275540
Berlin,60-79,2021-11-07,2021,44,649,75,97,694774
Berlin,80+,2021-11-07,2021,44,154,65,97,221362
Brandenburg,00-04,2021-11-07,2021,44,157,3,97,108401
Brandenburg,05-14,2021-11-07,2021,44,1625,8,97,231502
Brandenburg,15-34,2021-11-07,2021,44,1141,10,97,435611
Brandenburg,35-59,2021-11-07,2021,44,2091,38,97,908807
Brandenburg,60-79,2021-11-07,2021,44,783,58,97,638658
Brandenburg,80+,2021-11-07,2021,44,301,74,97,208572
Bremen,00-04,2021-11-07,2021,44,15,0,97,34034
Bremen,05-14,2021-11-07,2021,44,89,1,97,60178
Bremen,15-34,2021-11-07,2021,44,195,9,97,172904
Bremen,35-59,2021-11-07,2021,44,225,3,97,225427
Bremen,60-79,2021-11-07,2021,44,64,9,97,140249
Bremen,80+,2021-11-07,2021,44,10,0,97,47379
Hamburg,00-04,2021-11-07,2021,44,84,0,97,99224
Hamburg,05-14,2021-11-07,2021,44,564,1,97,166713
Hamburg,15-34,2021-11-07,2021,44,828,9,97,493650
Hamburg,35-59,2021-11-07,2021,44,914,21,97,654824
Hamburg,60-79,2021-11-07,2021,44,242,26,97,325912
Hamburg,80+,2021-11-07,2021,44,109,26,97,112515
Hessen,00-04,2021-11-07,2021,44,277,11,97,304428
Hessen,05-14,2021-11-07,2021,44,1848,9,97,579964
Hessen,15-34,2021-11-07,2021,44,2760,44,97,1469929
Hessen,35-59,2021-11-07,2021,44,3348,104,97,2193749
Hessen,60-79,2021-11-07,2021,44,1075,151,97,1320559
Hessen,80+,2021-11-07,2021,44,405,138,97,422139
Mecklenburg-Vorpommern,00-04,2021-11-07,2021,44,84,2,97,66216
Mecklenburg-Vorpommern,05-14,2021-11-07,2021,44,566,4,97,140750
Mecklenburg-Vorpommern,15-34,2021-11-07,2021,44,505,10,97,295487
Mecklenburg-Vorpommern,35-59,2021-11-07,2021,44,878,28,97,554265
Mecklenburg-Vorpommern,60-79,2021-11-07,2021,44,330,26,97,420800
Mecklenburg-Vorpommern,80+,2021-11-07,2021,44,131,33,97,133378
Niedersachsen,00-04,2021-11-07,2021,44,278,5,97,380629
Niedersachsen,05-14,2021-11-07,2021,44,1440,2,97,724185
Niedersachsen,15-34,2021-11-07,2021,44,2413,28,97,1803724
Niedersachsen,35-59,2021-11-07,2021,44,3194,79,97,2728615
Niedersachsen,60-79,2021-11-07,2021,44,979,66,97,1769714
Niedersachsen,80+,2021-11-07,2021,44,318,65,97,580572
Nordrhein-Westfalen,00-04,2021-11-07,2021,44,686,17,97,875319
Nordrhein-Westfalen,05-14,2021-11-07,2021,44,4857,27,97,1649725
Nordrhein-Westfalen,15-34,2021-11-07,2021,44,5964,116,97,4197591
Nordrhein-Westfalen,35-59,2021-11-07,2021,44,7769,250,97,6141151
Nordrhein-Westfalen,60-79,2021-11-07,2021,44,2750,357,97,3823400
Nordrhein-Westfalen,80+,2021-11-07,2021,44,987,345,97,1262725
Rheinland-Pfalz,00-04,2021-11-07,2021,44,214,4,97,195044
Rheinland-Pfalz,05-14,2021-11-07,2021,44,1136,4,97,366538
Rheinland-Pfalz,15-34,2021-11-07,2021,44,1478,27,97,916852
Rheinland-Pfalz,35-59,2021-11-07,2021,44,1907,75,97,1404114
Rheinland-Pfalz,60-79,2021-11-07,2021,44,692,62,97,923831
Rheinland-Pfalz,80+,2021-11-07,2021,44,281,86,97,293640
Saarland,00-04,2021-11-07,2021,44,33,0,97,41350
Saarland,05-14,2021-11-07,2021,44,187,0,97,80000
Saarland,15-34,2021-11-07,2021,44,312,2,97,212117
Saarland,35-59,2021-11-07,2021,44,378,8,97,330038
Saarland,60-79,2021-11-07,2021,44,134,8,97,243324
Saarland,80+,2021-11-07,2021,44,44,8,97,78108
Sachsen,00-04,2021-11-07,2021,44,364,3,97,180790
Sachsen,05-14,2021-11-07,2021,44,2582,7,97,366870
Sachsen,15-34,2021-11-07,2021,44,5518,41,97,785543
Sachsen,35-59,2021-11-07,2021,44,8122,137,97,1357685
Sachsen,60-79,2021-11-07,2021,44,3345,247,97,1009578
Sachsen,80+,2021-11-07,2021,44,1350,315,97,361502
Sachsen-Anhalt,00-04,2021-11-07,2021,44,127,0,97,87877
Sachsen-Anhalt,05-14,2021-11-07,2021,44,770,5,97,182524
Sachsen-Anhalt,15-34,2021-11-07,2021,44,1088,19,97,394869
Sachsen-Anhalt,35-59,2021-11-07,2021,44,1711,39,97,745827
Sachsen-Anhalt,60-79,2021-11-07,2021,44,641,75,97,585321
Sachsen-Anhalt,80+,2021-11-07,2021,44,312,94,97,191330
Schleswig-Holstein,00-04,2021-11-07,2021,44,73,2,97,129800
Schleswig-Holstein,05-14,2021-11-07,2021,44,392,1,97,261702
Schleswig-Holstein,15-34,2021-11-07,2021,44,603,12,97,627902
Schleswig-Holstein,35-59,2021-11-07,2021,44,803,20,97,1006281
Schleswig-Holstein,60-79,2021-11-07,2021,44,291,26,97,663225
Schleswig-Holstein,80+,2021-11-07,2021,44,72,27,97,220518
Thueringen,00-04,2021-11-07,2021,44,216,3,97,87718
Thueringen,05-14,2021-11-07,2021,44,1181,3,97,184533
Thueringen,15-34,2021-11-07,2021,44,2011,19,97,386793
Thueringen,35-59,2021-11-07,2021,44,3795,116,97,720476
Thueringen,60-79,2021-11-07,2021,44,1469,192,97,558709
Thueringen,80+,2021-11-07,2021,44,623,193,97,179123
Baden-Wuerttemberg,00-04,2021-11-14,2021,45,1062,11,98,549986
Baden-Wuerttemberg,05-14,2021-11-14,2021,45,7826,22,98,1014378
Baden-Wuerttemberg,15-34,2021-11-14,2021,45,13001,98,98,2678250
Baden-Wuerttemberg,35-59,2021-11-14,2021,45,16045,362,98,3822725
Baden-Wuerttemberg,60-79,2021-11-14,2021,45,4907,429,98,2286835
Baden-Wuerttemberg,80+,2021-11-14,2021,45,1440,341,98,751989
Bayern,00-04,2021-11-14,2021,45,1663,23,98,650503
Bayern,05-14,2021-11-14,2021,45,12466,24,98,1157241
Bayern,15-34,2021-11-14,2021,45,21832,174,98,3103465
Bayern,35-59,2021-11-14,2021,45,27027,583,98,4601435
Bayern,60-79,2021-11-14,2021,45,9117,838,98,2743938
Bayern,80+,2021-11-14,2021,45,2667,706,98,871866
Berlin,00-04,2021-11-14,2021,45,344,1,98,191397
Berlin,05-14,2021-11-14,2021,45,3293,11,98,332599
Berlin,15-34,2021-11-14,2021,45,3390,30,98,947650
Berlin,35-59,2021-11-14,2021,45,3989,51,98,1275540
Berlin,60-79,2021-11-14,2021,45,824,97,98,694774
Berlin,80+,2021-11-14,2021,45,220,73,98,221362
Brandenburg,00-04,2021-11-14,2021,45,263,6,98,108401
Brandenburg,05-14,2021-11-14,2021,45,2905,12,98,231502
Brandenburg,15-34,2021-11-14,2021,45,1754,11,98,435611
Brandenburg,35-59,2021-11-14,2021,45,3433,44,98,908807
Brandenburg,60-79,2021-11-14,2021,45,1081,55,98,638658
Brandenburg,80+,2021-11-14,2021,45,405,71,98,208572
Bremen,00-04,2021-11-14,2021,45,22,0,98,34034
Bremen,05-14,2021-11-14,2021,45,161,0,98,60178
Bremen,15-34,2021-11-14,2021,45,221,6,98,172904
Bremen,35-59,2021-11-14,2021,45,250,6,98,225427
Bremen,60-79,2021-11-14,2021,45,84,9,98,140249
Bremen,80+,2021-11-14,2021,45,18,8,98,47379
Hamburg,00-04,2021-11-14,2021,45,126,1,98,99224
Hamburg,05-14,2021-11-14,2021,45,776,2,98,166713
Hamburg,15-34,2021-11-14,2021,45,1002,9,98,493650
Hamburg,35-59,2021-11-14,2021,45,1176,23,98,654824
Hamburg,60-79,2021-11-14,2021,45,274,39,98,325912
Hamburg,80+,2021-11-14,2021,45,104,30,98,112515
Hessen,00-04,2021-11-14,2021,45,305,7,98,304428
Hessen,05-14,2021-11-14,2021,45,2418,9,98,579964
Hessen,15-34,2021-11-14,2021,45,3230,57,98,1469929
Hessen,35-59,2021-11-14,2021,45,4238,126,98,2193749
Hessen,60-79,2021-11-14,2021,45,1432,148,98,1320559
Hessen,80+,2021-11-14,2021,45,445,124,98,422139
Mecklenburg-Vorpommern,00-04,2021-11-14,2021,45,122,2,98,66216
Mecklenburg-Vorpommern,05-14,2021-11-14,2021,45,628,2,98,140750
Mecklenburg-Vorpommern,15-34,2021-11-14,2021,45,705,7,98,295487
Mecklenburg-Vorpommern,35-59,2021-11-14,2021,45,1284,46,98,554265
Mecklenburg-Vorpommern,60-79,2021-11-14,2021,45,493,65,98,420800
Mecklenburg-Vorpommern,80+,2021-11-14,2021,45,187,65,98,133378
Niedersachsen,00-04,2021-11-14,2021,45,367,2,98,380629
Niedersachsen,05-14,2021-11-14,2021,45,1947,2,98,724185
Niedersachsen,15-34,2021-11-14,2021,45,2991,25,98,1803724
Niedersachsen,35-59,2021-11-14,2021,45,3976,64,98,2728615
Niedersachsen,60-79,2021-11-14,2021,45,1281,83,98,1769714
Niedersachsen,80+,2021-11-14,2021,45,472,101,98,580572
Nordrhein-Westfalen,00-04,2021-11-14,2021,45,1070,21,98,875319
Nordrhein-Westfalen,05-14,2021-11-14,2021,45,6490,26,98,1649725
Nordrhein-Westfalen,15-34,2021-11-14,2021,45,8603,146,98,4197591
Nordrhein-Westfalen,35-59,2021-11-14,2021,45,10635,318,98,6141151
Nordrhein-Westfalen,60-79,2021-11-14,2021,45,3783,423,98,3823400
Nordrhein-Westfalen,80+,2021-11-14,2021,45,1147,379,98,1262725
Rheinland-Pfalz,00-04,2021-11-14,2021,45,320,5,98,195044
Rheinland-Pfalz,05-14,2021-11-14,2021,45,1498,8,98,366538
Rheinland-Pfalz,15-34,2021-11-14,2021,45,2028,26,98,916852
Rheinland-Pfalz,35-59,2021-11-14,2021,45,2515,67,98,1404114
Rheinland-Pfalz,60-79,2021-11-14,2021,45,920,89,98,923831
Rheinland-Pfalz,80+,2021-11-14,2021,45,251,74,98,293640
Saarland,00-04,2021-11-14,2021,45,42,0,98,41350
Saarland,05-14,2021-11-14,2021,45,327,0,98,80000
Saarland,15-34,2021-11-14,2021,45,559,1,98,212117
Saarland,35-59,2021-11-14,2021,45,631,13,98,330038
Saarland,60-79,2021-11-14,2021,45,236,14,98,243324
Saarland,80+,2021-11-14,2021,45,64,11,98,78108
Sachsen,00-04,2021-11-14,2021,45,733,12,98,180790
Sachsen,05-14,2021-11-14,2021,45,7246,16,98,366870
Sachsen,15-34,2021-11-14,2021,45,8328,42,98,785543
Sachsen,35-59,2021-11-14,2021,45,13156,160,98,1357685
Sachsen,60-79,2021-11-14,2021,45,4842,296,98,1009578
Sachsen,80+,2021-11-14,2021,45,1654,341,98,361502
Sachsen-Anhalt,00-04,2021-11-14,2021,45,237,5,98,87877
Sachsen-Anhalt,05-14,2021-11-14,2021,45,1586,5,98,182524
Sachsen-Anhalt,15-34,2021-11-14,2021,45,1771,25,98,394869
Sachsen-Anhalt,35-59,2021-11-14,2021,45,2721,71,98,745827
Sachsen-Anhalt,60-79,2021-11-14,2021,45,1004,131,98,585321
Sachsen-Anhalt,80+,2021-11-14,2021,45,341,103,98,191330
Schleswig-Holstein,00-04,2021-11-14,2021,45,89,1,98,129800
Schleswig-Holstein,05-14,2021-11-14,2021,45,602,8,98,261702
Schleswig-Holstein,15-34,2021-11-14,2021,45,759,14,98,627902
Schleswig-Holstein,35-59,2021-11-14,2021,45,1054,44,98,1006281
Schleswig-Holstein,60-79,2021-11-14,2021,45,356,49,98,663225
Schleswig-Holstein,80+,2021-11-14,2021,45,118,31,98,220518
Thueringen,00-04,2021-11-14,2021,45,330,9,98,87718
Thueringen,05-14,2021-11-14,2021,45,1407,5,98,184533
Thueringen,15-34,2021-11-14,2021,45,2762,30,98,386793
Thueringen,35-59,2021-11-14,2021,45,4640,128,98,720476
Thueringen,60-79,2021-11-14,2021,45,1928,240,98,558709
Thueringen,80+,2021-11-14,2021,45,718,200,98,179123
Baden-Wuerttemberg,00-04,2021-11-21,2021,46,1444,17,99,549986
Baden-Wuerttemberg,05-14,2021-11-21,2021,46,10022,23,99,1014378
Baden-Wuerttemberg,15-34,2021-11-21,2021,46,14403,109,99,2678250
Baden-Wuerttemberg,35-59,2021-11-21,2021,46,19059,416,99,3822725
Baden-Wuerttemberg,60-79,2021-11-21,2021,46,6247,497,99,2286835
Baden-Wuerttemberg,80+,2021-11-21,2021,46,1624,371,99,751989
Bayern,00-04,2021-11-21,2021,46,2580,39,99,650503
Bayern,05-14,2021-11-21,2021,46,13919,32,99,1157241
Bayern,15-34,2021-11-21,2021,46,24651,180,99,3103465
Bayern,35-59,2021-11-21,2021,46,33308,648,99,4601435
Bayern,60-79,2021-11-21,2021,46,11631,935,99,2743938
Bayern,80+,2021-11-21,2021,46,3426,894,99,871866
Berlin,00-04,2021-11-21,2021,46,454,2,99,191397
Berlin,05-14,2021-11-21,2021,46,3213,13,99,332599
Berlin,15-34,2021-11-21,2021,46,3860,26,99,947650
Berlin,35-59,2021-11-21,2021,46,4868,71,99,1275540
Berlin,60-79,2021-11-21,2021,46,1141,87,99,694774
Berlin,80+,2021-11-21,2021,46,223,65,99,221362
Brandenburg,00-04,2021-11-21,2021,46,379,3,99,108401
Brandenburg,05-14,2021-11-21,2021,46,4106,14,99,231502
Brandenburg,15-34,2021-11-21,2021,46,2928,22,99,435611
Brandenburg,35-59,2021-11-21,2021,46,5542,62,99,908807
Brandenburg,60-79,2021-11-21,2021,46,1709,94,99,638658
Brandenburg,80+,2021-11-21,2021,46,500,91,99,208572
Bremen,00-04,2021-11-21,2021,46,35,1,99,34034
Bremen,05-14,2021-11-21,2021,46,271,3,99,60178
Bremen,15-34,2021-11-21,2021,46,346,5,99,172904
Bremen,35-59,2021-11-21,2021,46,397,14,99,225427
Bremen,60-79,2021-11-21,2021,46,129,13,99,140249
Bremen,80+,2021-11-21,2021,46,31,9,99,47379
Hamburg,00-04,2021-11-21,2021,46,114,3,99,99224
Hamburg,05-14,2021-11-21,2021,46,797,1,99,166713
Hamburg,15-34,2021-11-21,2021,46,1237,15,99,493650
Hamburg,35-59,2021-11-21,2021,46,1451,36,99,654824
Hamburg,60-79,2021-11-21,2021,46,337,37,99,325912
Hamburg,80+,2021-11-21,2021,46,135,44,99,112515
Hessen,00-04,2021-11-21,2021,46,414,11,99,304428
Hessen,05-14,2021-11-21,2021,46,3086,8,99,579964
Hessen,15-34,2021-11-21,2021,46,4174,58,99,1469929
Hessen,35-59,2021-11-21,2021,46,5556,146,99,2193749
Hessen,60-79,2021-11-21,2021,46,1714,173,99,1320559
Hessen,80+,2021-11-21,2021,46,547,154,99,422139
Mecklenburg-Vorpommern,00-04,2021-11-21,2021,46,165,0,99,66216
Mecklenburg-Vorpommern,05-14,2021-11-21,2021,46,1107,5,99,140750
Mecklenburg-Vorpommern,15-34,2021-11-21,2021,46,1013,7,99,295487
Mecklenburg-Vorpommern,35-59,2021-11-21,2021,46,1716,53,99,554265
Mecklenburg-Vorpommern,60-79,2021-11-21,2021,46,628,83,99,420800
Mecklenburg-Vorpommern,80+,2021-11-21,2021,46,255,80,99,133378
Niedersachsen,00-04,2021-11-21,2021,46,507,3,99,380629
Niedersachsen,05-14,2021-11-21,2021,46,2797,1,99,724185
Niedersachsen,15-34,2021-11-21,2021,46,4180,35,99,1803724
Niedersachsen,35-59,2021-11-21,2021,46,5443,73,99,2728615
Niedersachsen,60-79,2021-11-21,2021,46,1750,146,99,1769714
Niedersachsen,80+,2021-11-21,2021,46,551,123,99,580572
Nordrhein-Westfalen,00-04,2021-11-21,2021,46,1302,33,99,875319
Nordrhein-Westfalen,05-14,2021-11-21,2021,46,8398,43,99,1649725
Nordrhein-Westfalen,15-34,2021-11-21,2021,46,12321,154,99,4197591
Nordrhein-Westfalen,35-59,2021-11-21,2021,46,15390,435,99,6141151
Nordrhein-Westfalen,60-79,2021-11-21,2021,46,5248,508,99,3823400
Nordrhein-Westfalen,80+,2021-11-21,2021,46,1435,436,99,1262725
Rheinland-Pfalz,00-04,2021-11-21,2021,46,373,3,99,195044
Rheinland-Pfalz,05-14,2021-11-21,2021,46,2130,9,99,366538
Rheinland-Pfalz,15-34,2021-11-21,2021,46,2721,28,99,916852
Rheinland-Pfalz,35-59,2021-11-21,2021,46,3807,94,99,1404114
Rheinland-Pfalz,60-79,2021-11-21,2021,46,1364,95,99,923831
Rheinland-Pfalz,80+,2021-11-21,2021,46,414,110,99,293640
Saarland,00-04,2021-11-21,2021,46,93,2,99,41350
Saarland,05-14,2021-11-21,2021,46,781,2,99,80000
Saarland,15-34,2021-11-21,2021,46,842,5,99,212117
Saarland,35-59,2021-11-21,2021,46,1165,3,99,330038
Saarland,60-79,2021-11-21,2021,46,440,16,99,243324
Saarland,80+,2021-11-21,2021,46,122,11,99,78108
Sachsen,00-04,2021-11-21,2021,46,904,11,99,180790
Sachsen,05-14,2021-11-21,2021,46,10653,25,99,366870
Sachsen,15-34,2021-11-21,2021,46,10733,48,99,785543
Sachsen,35-59,2021-11-21,2021,46,18739,181,99,1357685
Sachsen,60-79,2021-11-21,2021,46,6370,340,99,1009578
Sachsen,80+,2021-11-21,2021,46,2047,334,99,361502
Sachsen-Anhalt,00-04,2021-11-21,2021,46,352,3,99,87877
Sachsen-Anhalt,05-14,2021-11-21,2021,46,3268,17,99,182524
Sachsen-Anhalt,15-34,2021-11-21,2021,46,2797,30,99,394869
Sachsen-Anhalt,35-59,2021-11-21,2021,46,4496,102,99,745827
Sachsen-Anhalt,60-79,2021-11-21,2021,46,1599,148,99,585321
Sachsen-Anhalt,80+,2021-11-21,2021,46,537,146,99,191330
Schleswig-Holstein,00-04,2021-11-21,2021,46,114,5,99,129800
Schleswig-Holstein,05-14,2021-11-21,2021,46,845,6,99,261702
Schleswig-Holstein,15-34,2021-11-21,2021,46,1021,19,99,627902
Schleswig-Holstein,35-59,2021-11-21,2021,46,1344,40,99,1006281
Schleswig-Holstein,60-79,2021-11-21,2021,46,555,69,99,663225
Schleswig-Holstein,80+,2021-11-21,2021,46,151,43,99,220518
Thueringen,00-04,2021-11-21,2021,46,372,6,99,87718
Thueringen,05-14,2021-11-21,2021,46,1983,17,99,184533
Thueringen,15-34,2021-11-21,2021,46,3371,35,99,386793
Thueringen,35-59,2021-11-21,2021,46,5687,114,99,720476
Thueringen,60-79,2021-11-21,2021,46,2278,271,99,558709
Thueringen,80+,2021-11-21,2021,46,903,242,99,179123
Baden-Wuerttemberg,00-04,2021-11-28,2021,47,1720,21,100,549986
Baden-Wuerttemberg,05-14,2021-11-28,2021,47,11958,20,100,1014378
Baden-Wuerttemberg,15-34,2021-11-28,2021,47,15734,100,100,2678250
Baden-Wuerttemberg,35-59,2021-11-28,2021,47,21983,439,100,3822725
Baden-Wuerttemberg,60-79,2021-11-28,2021,47,6694,557,100,2286835
Baden-Wuerttemberg,80+,2021-11-28,2021,47,1753,412,100,751989
Bayern,00-04,2021-11-28,2021,47,2473,35,100,650503
Bayern,05-14,2021-11-28,2021,47,13765,22,100,1157241
Bayern,15-34,2021-11-28,2021,47,22586,158,100,3103465
Bayern,35-59,2021-11-28,2021,47,32241,591,100,4601435
Bayern,60-79,2021-11-28,2021,47,10957,933,100,2743938
Bayern,80+,2021-11-28,2021,47,3246,805,100,871866
Berlin,00-04,2021-11-28,2021,47,499,0,100,191397
Berlin,05-14,2021-11-28,2021,47,3062,10,100,332599
Berlin,15-34,2021-11-28,2021,47,4363,36,100,947650
Berlin,35-59,2021-11-28,2021,47,5392,81,100,1275540
Berlin,60-79,2021-11-28,2021,47,1358,84,100,694774
Berlin,80+,2021-11-28,2021,47,279,63,100,221362
Brandenburg,00-04,2021-11-28,2021,47,496,6,100,108401
Brandenburg,05-14,2021-11-28,2021,47,4105,7,100,231502
Brandenburg,15-34,2021-11-28,2021,47,4036,33,100,435611
Brandenburg,35-59,2021-11-28,2021,47,7633,74,100,908807
Brandenburg,60-79,2021-11-28,2021,47,2437,110,100,638658
Brandenburg,80+,2021-11-28,2021,47,663,115,100,208572
Bremen,00-04,2021-11-28,2021,47,47,1,100,34034
Bremen,05-14,2021-11-28,2021,47,287,0,100,60178
Bremen,15-34,2021-11-28,2021,47,459,9,100,172904
Bremen,35-59,2021-11-28,2021,47,488,19,100,225427
Bremen,60-79,2021-11-28,2021,47,153,24,100,140249
Bremen,80+,2021-11-28,2021,47,31,13,100,47379
Hamburg,00-04,2021-11-28,2021,47,171,3,100,99224
Hamburg,05-14,2021-11-28,2021,47,904,0,100,166713
Hamburg,15-34,2021-11-28,2021,47,1384,10,100,493650
Hamburg,35-59,2021-11-28,2021,47,1668,38,100,654824
Hamburg,60-79,2021-11-28,2021,47,360,28,100,325912
Hamburg,80+,2021-11-28,2021,47,89,20,100,112515
Hessen,00-04,2021-11-28,2021,47,453,6,100,304428
Hessen,05-14,2021-11-28,2021,47,3649,16,100,579964
Hessen,15-34,2021-11-28,2021,47,4914,55,100,1469929
Hessen,35-59,2021-11-28,2021,47,6570,141,100,2193749
Hessen,60-79,2021-11-28,2021,47,2005,186,100,1320559
Hessen,80+,2021-11-28,2021,47,556,136,100,422139
Mecklenburg-Vorpommern,00-04,2021-11-28,2021,47,246,3,100,66216
Mecklenburg-Vorpommern,05-14,2021-11-28,2021,47,1358,10,100,140750
Mecklenburg-Vorpommern,15-34,2021-11-28,2021,47,1553,29,100,295487
Mecklenburg-Vorpommern,35-59,2021-11-28,2021,47,2489,73,100,554265
Mecklenburg-Vorpommern,60-79,2021-11-28,2021,47,911,120,100,420800
Mecklenburg-Vorpommern,80+,2021-11-28,2021,47,298,77,100,133378
Niedersachsen,00-04,2021-11-28,2021,47,681,6,100,380629
Niedersachsen,05-14,2021-11-28,2021,47,3439,7,100,724185
Niedersachsen,15-34,2021-11-28,2021,47,4926,21,100,1803724
Niedersachsen,35-59,2021-11-28,2021,47,6710,111,100,2728615
